Index,Group,DMY,MissingPrevDays,Year,Day,January,February,March,April,May,June,July,August,September,October,November,December,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Holiday,Carnival,LentFasting,Ramadan,ChristmasSeason,DailyAvg,WeeklyAvg,MinSales,MaxSales,DailyBusyness,WeeklyBusyness,2to5
336,0,8/12/2017,0,2017,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,750.8217313,1004.006809,258.39,1626.85,0.3598437,0.5448583,1206.39
337,0,8/13/2017,0,2017,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,752.1775893,1036.311667,258.39,1626.85,0.3608345,0.568465,977.18
338,0,8/14/2017,0,2017,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,752.8452522,633.9764583,258.39,1626.85,0.3613224,0.2744592,719.07
339,0,8/15/2017,0,2017,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,752.7453254,598.0035417,258.39,1626.85,0.3612494,0.2481721,784.95
340,0,8/16/2017,0,2017,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,752.8403245,601.0322917,258.39,1626.85,0.3613188,0.2503853,582.35
341,0,8/17/2017,0,2017,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,752.3388824,648.7141667,258.39,1626.85,0.3609524,0.2852288,543.6
342,0,8/18/2017,0,2017,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,751.7267449,738.981875,258.39,1626.85,0.3605051,0.3511918,955.89
343,0,8/19/2017,0,2017,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,752.3237135,1008.223125,258.39,1626.85,0.3609413,0.5479394,1436.41
344,0,8/20/2017,0,2017,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,754.3181341,1035.104898,258.39,1626.85,0.3623987,0.5675832,1198.87
345,0,8/21/2017,0,2017,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,755.610436,635.7130612,258.39,1626.85,0.3633431,0.2757282,533.03
346,0,8/22/2017,0,2017,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,754.9652754,601.8187755,258.39,1626.85,0.3628716,0.25096,455.6
347,0,8/23/2017,0,2017,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,754.1000578,600.6510204,258.39,1626.85,0.3622393,0.2501067,553.15
348,0,8/24/2017,0,2017,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,753.520951,646.5689796,258.39,1626.85,0.3618162,0.2836612,578.69
349,0,8/25/2017,0,2017,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,753.0185632,743.4085714,258.39,1626.85,0.361449,0.3544266,917.21
350,0,8/26/2017,0,2017,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,753.4890258,1016.961633,258.39,1626.85,0.3617928,0.554325,1433.54
351,0,8/27/2017,0,2017,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,755.4320286,1038.3802,258.39,1626.85,0.3632127,0.5699766,1266.48
352,0,8/28/2017,0,2017,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,756.8880057,633.6594,258.39,1626.85,0.3642766,0.2742275,459.39
353,0,8/29/2017,0,2017,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,756.0428409,598.8944,258.39,1626.85,0.363659,0.2488231,556.24
354,0,8/30/2017,0,2017,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,755.4768272,599.701,258.39,1626.85,0.3632454,0.2494125,571.51
355,0,8/31/2017,0,2017,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,754.9571469,645.2114,258.39,1626.85,0.3628657,0.2826691,713.22
356,0,9/1/2017,0,2017,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,754.8395775,746.8846,258.39,1626.85,0.3627798,0.3569667,684.12
357,0,9/2/2017,0,2017,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,754.640927,1025.2932,258.39,1626.85,0.3626346,0.5604133,726.35
358,0,9/3/2017,0,2017,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,754.5616807,1042.852745,258.39,1626.85,0.3625767,0.5732449,1035.13
359,0,9/4/2017,0,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,755.3453911,630.2423529,258.39,1626.85,0.3631494,0.2717305,1204.37
360,0,9/5/2017,0,2017,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,756.596156,598.0580392,258.39,1626.85,0.3640634,0.2482119,395.94
361,0,9/6/2017,0,2017,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,755.5943333,599.1482353,258.39,1626.85,0.3633313,0.2490085,522.28
362,0,9/7/2017,0,2017,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,754.9480332,646.544902,258.39,1626.85,0.362859,0.2836436,619.85
363,0,9/8/2017,0,2017,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,754.5748343,745.6539216,258.39,1626.85,0.3625863,0.3560673,945.11
364,0,9/9/2017,0,2017,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,755.0997245,1019.431569,258.39,1626.85,0.3629699,0.5561299,1021.44
365,0,9/10/2017,0,2017,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,755.8314286,1042.704231,258.39,1626.85,0.3635045,0.5731364,1189.04
366,0,9/11/2017,0,2017,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,757.0183014,641.2832692,258.39,1626.85,0.3643719,0.2797987,654.25
367,0,9/12/2017,0,2017,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,756.7375137,594.1711538,258.39,1626.85,0.3641667,0.2453716,322.43
368,0,9/13/2017,0,2017,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,755.5541144,597.67,258.39,1626.85,0.3633019,0.2479283,574.38
369,0,9/14/2017,0,2017,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,755.0617935,646.0315385,258.39,1626.85,0.3629421,0.2832684,503.6
370,0,9/15/2017,0,2017,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,754.3803252,749.4896154,258.39,1626.85,0.3624442,0.3588703,865.87
371,0,9/16/2017,0,2017,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,754.6816486,1019.470192,258.39,1626.85,0.3626643,0.5561582,1010.82
372,0,9/17/2017,0,2017,17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,755.3720485,1045.465283,258.39,1626.85,0.3631689,0.575154,1302.56
373,0,9/18/2017,0,2017,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,756.8429839,641.5279245,258.39,1626.85,0.3642437,0.2799774,608.67
374,0,9/19/2017,0,2017,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,756.4457373,589.0439623,258.39,1626.85,0.3639534,0.2416249,586.17
375,0,9/20/2017,0,2017,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,755.9904545,597.230566,258.39,1626.85,0.3636208,0.2476072,756.86
376,0,9/21/2017,0,2017,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,755.9927733,643.3441509,258.39,1626.85,0.3636224,0.2813046,744.05
377,0,9/22/2017,0,2017,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,755.9610106,751.6854717,258.39,1626.85,0.3635992,0.3604749,759.89
378,0,9/23/2017,0,2017,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,755.9714324,1019.306981,258.39,1626.85,0.3636069,0.5560389,937.14
379,0,9/24/2017,0,2017,24,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,756.4507143,1050.226296,258.39,1626.85,0.3639571,0.5786331,1379.44
380,0,9/25/2017,0,2017,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,758.0944855,640.9194444,258.39,1626.85,0.3651583,0.2795328,645.27
381,0,9/26/2017,0,2017,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,757.7975789,588.9907407,258.39,1626.85,0.3649413,0.241586,605.45
382,0,9/27/2017,0,2017,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,757.3977165,600.1866667,258.39,1626.85,0.3646491,0.2497674,412
383,0,9/28/2017,0,2017,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,756.493534,645.2090741,258.39,1626.85,0.3639884,0.2826674,706.62
384,0,9/29/2017,0,2017,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,756.3633159,751.8374074,258.39,1626.85,0.3638932,0.3605859,803.85
385,0,9/30/2017,0,2017,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,756.4869792,1017.78537,258.39,1626.85,0.3639836,0.554927,1247.12
386,0,10/1/2017,0,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,757.7613506,1056.212,258.39,1626.85,0.3649148,0.5830072,1010.97
387,0,10/2/2017,0,2017,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,758.4173316,640.9985455,258.39,1626.85,0.3653942,0.2795906,599.7
388,0,10/3/2017,0,2017,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,758.0072093,589.29,258.39,1626.85,0.3650945,0.2418047,509.04
389,0,10/4/2017,0,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,757.3655412,596.7650909,258.39,1626.85,0.3646256,0.2472671,612.55
390,0,10/5/2017,0,2017,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,756.9932648,646.3256364,258.39,1626.85,0.3643536,0.2834834,697.48
391,0,10/6/2017,0,2017,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,756.8406667,752.7830909,258.39,1626.85,0.364242,0.361277,702.13
392,0,10/7/2017,0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,756.7007417,1021.955091,258.39,1626.85,0.3641398,0.557974,271.99
393,0,10/8/2017,0,2017,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,755.4642347,1055.404107,258.39,1626.85,0.3632362,0.5824168,1127.04
394,0,10/9/2017,0,2017,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19,0,0,0,0,756.4097201,640.2610714,258.39,1626.85,0.3639271,0.2790517,773.19
395,0,10/10/2017,0,2017,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,756.4523096,587.8569643,258.39,1626.85,0.3639583,0.2407575,499.18
396,0,10/11/2017,0,2017,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,755.8009873,597.0469643,258.39,1626.85,0.3634823,0.247473,535.55
397,0,10/12/2017,0,2017,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,755.244798,647.2391071,258.39,1626.85,0.3630759,0.2841509,671.64
398,0,10/13/2017,0,2017,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,755.0342065,751.8785714,258.39,1626.85,0.362922,0.360616,714.8
399,0,10/14/2017,0,2017,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,754.9331156,1008.562857,258.39,1626.85,0.3628481,0.5481876,1479.13
400,0,10/15/2017,0,2017,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,756.7481454,1056.660877,258.39,1626.85,0.3641744,0.5833352,1217.35
401,0,10/16/2017,0,2017,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,757.89965,642.5931579,258.39,1626.85,0.3650159,0.2807559,604.69
402,0,10/17/2017,0,2017,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,757.517581,586.3012281,258.39,1626.85,0.3647367,0.2396206,1176.74
403,0,10/18/2017,0,2017,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,758.5604229,595.9680702,258.39,1626.85,0.3654988,0.2466846,466.46
404,0,10/19/2017,0,2017,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,0,0,0,0,757.8356079,647.667193,258.39,1626.85,0.3649691,0.2844637,741.41
405,0,10/20/2017,0,2017,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,757.7949505,751.2280702,258.39,1626.85,0.3649394,0.3601406,775.15
406,0,10/21/2017,0,2017,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,757.8378025,1016.818421,258.39,1626.85,0.3649707,0.5542204,1105.49
407,0,10/22/2017,0,2017,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,758.6940887,1059.431379,258.39,1626.85,0.3655964,0.5853597,1043.87
408,0,10/23/2017,0,2017,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,759.3947666,641.9396552,258.39,1626.85,0.3661084,0.2802783,536.07
409,0,10/24/2017,0,2017,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,758.847402,596.4812069,258.39,1626.85,0.3657085,0.2470596,785.51
410,0,10/25/2017,0,2017,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,758.9125917,593.7351724,258.39,1626.85,0.3657561,0.245053,600.08
411,0,10/26/2017,0,2017,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,758.5251951,649.2834483,258.39,1626.85,0.365473,0.2856448,620.6
412,0,10/27/2017,0,2017,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,758.1896107,751.6405172,258.39,1626.85,0.3652278,0.360442,646.78
413,0,10/28/2017,0,2017,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,757.919199,1018.347241,258.39,1626.85,0.3650302,0.5553376,1270.06
414,0,10/29/2017,0,2017,29,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,759.1592494,1059.167627,258.39,1626.85,0.3659363,0.585167,1186.43
415,0,10/30/2017,0,2017,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,760.1913043,640.1452542,258.39,1626.85,0.3666905,0.2789671,591.72
416,0,10/31/2017,0,2017,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,0,0,0,0,759.7853494,599.6850847,258.39,1626.85,0.3663939,0.2494008,587.95
417,0,11/1/2017,0,2017,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,759.3722837,593.8427119,258.39,1626.85,0.366092,0.2451315,538.13
418,0,11/2/2017,0,2017,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,758.8417266,648.7972881,258.39,1626.85,0.3657043,0.2852895,509.68
419,0,11/3/2017,0,2017,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,758.2456459,749.8632203,258.39,1626.85,0.3652687,0.3591433,813.16
420,0,11/4/2017,0,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,758.3767064,1022.613559,258.39,1626.85,0.3653645,0.5584552,1332.41
421,0,11/5/2017,0,2017,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,759.7434524,1061.288667,258.39,1626.85,0.3663632,0.5867169,922.46
422,0,11/6/2017,0,2017,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,760.1299525,639.3381667,258.39,1626.85,0.3666457,0.2783773,569.12
423,0,11/7/2017,0,2017,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,759.6773223,599.4895,258.39,1626.85,0.3663149,0.2492579,511.48
424,0,11/8/2017,0,2017,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,759.0905674,592.9141667,258.39,1626.85,0.3658862,0.244453,611.5
425,0,11/9/2017,0,2017,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,758.7424764,646.4786667,258.39,1626.85,0.3656318,0.2835952,811.2
426,0,11/10/2017,0,2017,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,758.8659059,750.9181667,258.39,1626.85,0.365722,0.3599142,669.43
427,0,11/11/2017,0,2017,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22,0,0,0,0,758.6559624,1027.776833,258.39,1626.85,0.3655686,0.5622282,1122.9
428,0,11/12/2017,0,2017,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,759.508993,1059.012787,258.39,1626.85,0.3661919,0.5850538,933.34
429,0,11/13/2017,0,2017,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,759.9151402,638.1870492,258.39,1626.85,0.3664887,0.2775361,426.67
430,0,11/14/2017,0,2017,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,759.138345,598.0467213,258.39,1626.85,0.3659211,0.2482036,533.7
431,0,11/15/2017,0,2017,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,758.6140698,593.2188525,258.39,1626.85,0.365538,0.2446757,559.73
432,0,11/16/2017,0,2017,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,758.1526218,649.1790164,258.39,1626.85,0.3652008,0.2855685,555.62
433,0,11/17/2017,0,2017,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,757.6837963,749.5822951,258.39,1626.85,0.3648582,0.358938,897.59
434,0,11/18/2017,0,2017,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,758.0069053,1029.33623,258.39,1626.85,0.3650943,0.5633677,1383.92
435,0,11/19/2017,0,2017,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,759.4491014,1056.985806,258.39,1626.85,0.3661482,0.5835726,1262.53
436,0,11/20/2017,0,2017,20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,760.6056092,634.7754839,258.39,1626.85,0.3669933,0.2750431,674.83
437,0,11/21/2017,0,2017,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,760.4088761,597.008871,258.39,1626.85,0.3668495,0.2474452,640.99
438,0,11/22/2017,0,2017,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,760.1356064,592.6787097,258.39,1626.85,0.3666498,0.244281,532.43
439,0,11/23/2017,0,2017,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,23,0,0,0,0,759.6157306,647.67,258.39,1626.85,0.3662699,0.2844658,0
440,0,11/24/2017,0,2017,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,757.8853986,751.9695161,258.39,1626.85,0.3650055,0.3606825,973.5
441,0,11/25/2017,0,2017,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,758.3754318,1035.055323,258.39,1626.85,0.3653636,0.567547,988.91
442,0,11/26/2017,0,2017,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,758.8981859,1060.248413,258.39,1626.85,0.3657456,0.5859568,1213.98
443,0,11/27/2017,0,2017,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,759.9277828,635.4112698,258.39,1626.85,0.3664979,0.2755077,724.81
444,0,11/28/2017,0,2017,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,759.8485102,597.7069841,258.39,1626.85,0.36644,0.2479554,496.55
445,0,11/29/2017,0,2017,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,759.2554955,591.722381,258.39,1626.85,0.3660067,0.2435821,986.79
446,0,11/30/2017,0,2017,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,759.766809,637.3895238,258.39,1626.85,0.3663803,0.2769533,828.57
447,0,12/1/2017,0,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,759.9210762,755.485873,258.39,1626.85,0.366493,0.363252,803.65
448,0,12/2/2017,0,2017,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,760.0189038,1034.322857,258.39,1626.85,0.3665645,0.5670117,1235.47
449,0,12/3/2017,0,2017,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,761.0801786,1062.650469,258.39,1626.85,0.3673401,0.5877121,1200
450,0,12/4/2017,0,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,762.0577283,636.808125,258.39,1626.85,0.3680544,0.2765285,568.82
451,0,12/5/2017,0,2017,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,761.6283111,596.1264063,258.39,1626.85,0.3677406,0.2468004,716.26
452,0,12/6/2017,0,2017,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,761.5277162,597.8953125,258.39,1626.85,0.3676671,0.248093,655.9
453,0,12/7/2017,0,2017,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,761.2940265,640.3767188,258.39,1626.85,0.3674963,0.2791362,641.92
454,0,12/8/2017,0,2017,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,761.0305077,756.2384375,258.39,1626.85,0.3673038,0.363802,777.19
455,0,12/9/2017,0,2017,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,761.0661013,1037.465781,258.39,1626.85,0.3673298,0.5693084,922.05
456,0,12/10/2017,0,2017,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,761.4199121,1064.763538,258.39,1626.85,0.3675883,0.5892562,1068.36
457,0,12/11/2017,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,762.0930263,635.7621538,258.39,1626.85,0.3680802,0.2757641,642.67
458,0,12/12/2017,0,2017,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,761.8317068,597.9746154,258.39,1626.85,0.3678892,0.2481509,633.91
459,0,12/13/2017,0,2017,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,761.5524017,598.7876923,258.39,1626.85,0.3676851,0.2487451,853.73
460,0,12/14/2017,0,2017,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,761.7532244,640.4004615,258.39,1626.85,0.3678319,0.2791535,886.57
461,0,12/15/2017,0,2017,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,762.0245652,756.5607692,258.39,1626.85,0.3680302,0.3640375,1210.32
462,0,12/16/2017,0,2017,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,762.9970065,1035.690154,258.39,1626.85,0.3687408,0.5680109,902.56
463,0,12/17/2017,0,2017,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,763.2990909,1064.81803,258.39,1626.85,0.3689615,0.589296,1065.72
464,0,12/18/2017,0,2017,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,763.9522678,635.8668182,258.39,1626.85,0.3694388,0.2758406,762.26
465,0,12/19/2017,0,2017,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,763.9486207,598.5190909,258.39,1626.85,0.3694362,0.2485488,491.94
466,0,12/20/2017,0,2017,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,763.3636559,602.6504545,258.39,1626.85,0.3690087,0.2515678,659.73
467,0,12/21/2017,0,2017,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,763.1412661,644.130303,258.39,1626.85,0.3688462,0.2818791,633.42
468,0,12/22/2017,0,2017,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,762.8634904,763.4359091,258.39,1626.85,0.3686432,0.3690615,695.91
469,0,12/23/2017,0,2017,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,762.7204274,1033.67303,258.39,1626.85,0.3685387,0.5665369,997.71
