Index,Group,DMY,MissingPrevDays,Year,Day,January,February,March,April,May,June,July,August,September,October,November,December,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Holiday,Carnival,LentFasting,Ramadan,ChristmasSeason,DailyAvg,WeeklyAvg,MinSales,MaxSales,DailyBusyness,WeeklyBusyness,2to5,AvgDailyDiff,AvgWeeklyDiff,MinDailyDiff,MaxDailyDiff,DailyDifference,WeeklyDifference,DiffDifference
276,0,6/13/2017,0,2017,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,742.60353,574.15462,258.39,1626.85,0.35384,0.23074,646.65,0.15602,8.925789474,-1100.78,1056.22,-62.55,-13.07,49.48
277,0,6/14/2017,0,2017,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,742.25587,591.74795,258.39,1626.85,0.35358,0.2436,661.09,-0.072,16.87026316,-1100.78,1056.22,14.44,180.73,166.29
278,0,6/15/2017,0,2017,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,741.96285,634.03667,258.39,1626.85,0.35337,0.2745,645.03,-0.01942,3.802894737,-1100.78,1056.22,-16.06,5.53,21.59
279,0,6/16/2017,0,2017,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,741.61417,737.13385,258.39,1626.85,0.35312,0.34984,627.27,-0.07733,-0.175526316,-1100.78,1056.22,-17.76,93.01,110.77
280,0,6/17/2017,0,2017,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,741.20434,1000.97256,258.39,1626.85,0.35282,0.54264,1204.79,-0.14094,2.595789474,-1100.78,1056.22,577.52,244.11,-333.41
281,0,6/18/2017,0,2017,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,1,0,742.86,1022.4715,258.39,1626.85,0.35403,0.55835,720.91,1.92953,14.21692308,-1100.78,1056.22,-483.88,-500,-16.12
282,0,6/19/2017,0,2017,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,742.78189,633.33325,258.39,1626.85,0.35397,0.27399,556.61,0.1945,5.992564103,-1100.78,1056.22,-164.3,-152.59,11.71
283,0,6/20/2017,0,2017,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,742.1217,575.967,258.39,1626.85,0.35349,0.23207,635.09,-0.39089,8.361794872,-1100.78,1056.22,78.48,-11.56,-90.04
284,0,6/21/2017,0,2017,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,741.7435,593.4815,258.39,1626.85,0.35321,0.24487,682.51,-0.11121,16.80794872,-1100.78,1056.22,47.42,21.42,-26
285,0,6/22/2017,0,2017,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,741.53493,634.3115,258.39,1626.85,0.35306,0.2747,741.07,0.05675,3.847179487,-1100.78,1056.22,58.56,96.04,37.48
286,0,6/23/2017,0,2017,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,741.5333,734.38725,258.39,1626.85,0.35306,0.34783,673.95,0.26275,2.213846154,-1100.78,1056.22,-67.12,46.68,113.8
287,0,6/24/2017,0,2017,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,741.29699,1006.068,258.39,1626.85,0.35288,0.54636,828.54,0.02632,8.788461538,-1100.78,1056.22,154.59,-376.25,-530.84
288,0,6/25/2017,0,2017,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,0,741.60098,1015.11634,258.39,1626.85,0.35311,0.55298,1182.39,0.56675,1.3615,-1100.78,1056.22,353.85,461.48,107.63
289,0,6/26/2017,0,2017,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,743.13149,631.46195,258.39,1626.85,0.35422,0.27262,591.86,1.7977,2.028,-1100.78,1056.22,-590.53,35.25,625.78
290,0,6/27/2017,0,2017,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,742.60806,577.40902,258.39,1626.85,0.35384,0.23312,726.54,-0.25899,7.86375,-1100.78,1056.22,134.68,91.45,-43.23
291,0,6/28/2017,0,2017,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,742.55266,595.65293,258.39,1626.85,0.3538,0.24645,898.63,0.20792,17.57325,-1100.78,1056.22,172.09,216.12,44.03
292,0,6/29/2017,0,2017,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,743.089,636.91537,258.39,1626.85,0.35419,0.27661,641.6,0.80062,6.152,-1100.78,1056.22,-257.03,-99.47,157.56
293,0,6/30/2017,0,2017,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,742.74144,732.91317,258.39,1626.85,0.35394,0.34676,761.76,-0.0854,3.3255,-1100.78,1056.22,120.16,87.81,-32.35
294,0,7/1/2017,0,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,742.80635,1001.73805,258.39,1626.85,0.35399,0.5432,1012.97,0.3264,-0.8375,-1100.78,1056.22,251.21,184.43,-66.78
295,0,7/2/2017,0,2017,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,743.72527,1019.09905,258.39,1626.85,0.35466,0.55589,971.74,1.18266,12.58390244,-1100.78,1056.22,-41.23,-210.65,-169.42
296,0,7/3/2017,0,2017,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,744.4982,630.51905,258.39,1626.85,0.35522,0.27193,642,1.0384,2.838292683,-1100.78,1056.22,-329.74,50.14,379.88
297,0,7/4/2017,0,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,744.15193,580.95976,258.39,1626.85,0.35497,0.23572,837.88,-0.08288,9.902439024,-1100.78,1056.22,195.88,111.34,-84.54
298,0,7/5/2017,0,2017,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,744.46751,602.86667,258.39,1626.85,0.3552,0.25173,445.08,0.57916,21.34195122,-1100.78,1056.22,-392.8,-453.55,-60.75
299,0,7/6/2017,0,2017,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,743.46285,637.0269,258.39,1626.85,0.35447,0.27669,699.66,-0.74535,3.575853659,-1100.78,1056.22,254.58,58.06,-196.52
300,0,7/7/2017,0,2017,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,743.31635,733.6,258.39,1626.85,0.35436,0.34726,853.25,0.11144,5.386097561,-1100.78,1056.22,153.59,91.49,-62.1
301,0,7/8/2017,0,2017,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,743.6828,1002.00548,258.39,1626.85,0.35463,0.5434,1087.98,0.62475,3.681219512,-1100.78,1056.22,234.73,75.01,-159.72
302,0,7/9/2017,0,2017,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,744.82664,1017.99767,258.39,1626.85,0.35546,0.55508,952.89,1.4051,7.268809524,-1100.78,1056.22,-135.09,-18.85,116.24
303,0,7/10/2017,0,2017,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,745.5156,630.78605,258.39,1626.85,0.35597,0.27213,710.35,0.95163,3.96452381,-1100.78,1056.22,-242.54,68.35,310.89
304,0,7/11/2017,0,2017,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,745.39954,586.93465,258.39,1626.85,0.35588,0.24008,792.83,0.14536,12.31761905,-1100.78,1056.22,82.48,-45.05,-127.53
305,0,7/12/2017,0,2017,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,745.55556,599.19721,258.39,1626.85,0.356,0.24904,627.78,0.4171,11.48142857,-1100.78,1056.22,-165.05,182.7,347.75
306,0,7/13/2017,0,2017,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,745.16941,638.48349,258.39,1626.85,0.35571,0.27775,700.82,-0.1272,4.873095238,-1100.78,1056.22,73.04,1.16,-71.88
307,0,7/14/2017,0,2017,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,745.02448,736.38256,258.39,1626.85,0.35561,0.34929,1044.73,0.11269,7.436190476,-1100.78,1056.22,343.91,191.48,-152.43
308,0,7/15/2017,0,2017,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,746.00072,1004.00488,258.39,1626.85,0.35632,0.54486,804.07,1.23621,5.37952381,-1100.78,1056.22,-240.66,-283.91,-43.25
309,0,7/16/2017,0,2017,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,746.18925,1016.51796,258.39,1626.85,0.35646,0.554,1291.79,0.44827,6.661395349,-1100.78,1056.22,487.72,338.9,-148.82
310,0,7/17/2017,0,2017,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,747.95495,632.59432,258.39,1626.85,0.35775,0.27345,560.5,2.03032,5.461860465,-1100.78,1056.22,-731.29,-149.85,581.44
311,0,7/18/2017,0,2017,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,747.35026,591.61409,258.39,1626.85,0.35731,0.2435,680.34,-0.34288,10.98348837,-1100.78,1056.22,119.84,-112.49,-232.33
312,0,7/19/2017,0,2017,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,747.13479,599.84682,258.39,1626.85,0.35715,0.24952,706.51,0.04481,7.376046512,-1100.78,1056.22,26.17,78.73,52.56
313,0,7/20/2017,0,2017,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,747.00458,639.90023,258.39,1626.85,0.35705,0.27879,657.55,0.12881,4.786744186,-1100.78,1056.22,-48.96,-43.27,5.69
314,0,7/21/2017,0,2017,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,746.71879,743.39045,258.39,1626.85,0.35685,0.35441,535.22,-0.02853,11.71627907,-1100.78,1056.22,-122.33,-509.51,-387.18
315,0,7/22/2017,0,2017,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,746.04522,999.46091,258.39,1626.85,0.35635,0.54154,1097.33,-0.41927,-1.348139535,-1100.78,1056.22,562.11,293.26,-268.85
316,0,7/23/2017,0,2017,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,747.16041,1022.63511,258.39,1626.85,0.35717,0.55847,1209.97,1.37223,14.21227273,-1100.78,1056.22,112.64,-81.82,-194.46
317,0,7/24/2017,0,2017,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,748.625,630.99222,258.39,1626.85,0.35824,0.27228,605.57,1.72546,1.932045455,-1100.78,1056.22,-604.4,45.07,649.47
318,0,7/25/2017,0,2017,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,748.17372,593.58578,258.39,1626.85,0.35791,0.24494,574.83,-0.19266,8.177272727,-1100.78,1056.22,-30.74,-105.51,-74.77
319,0,7/26/2017,0,2017,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,747.62862,602.21711,258.39,1626.85,0.35751,0.25125,576.47,-0.28902,7.803181818,-1100.78,1056.22,1.64,-130.04,-131.68
320,0,7/27/2017,0,2017,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,747.09207,640.29244,258.39,1626.85,0.35712,0.27907,784.69,-0.28296,3.694545455,-1100.78,1056.22,208.22,127.14,-81.08
321,0,7/28/2017,0,2017,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,747.20956,738.76444,258.39,1626.85,0.3572,0.35103,651.48,0.37066,-0.129772727,-1100.78,1056.22,-133.21,116.26,249.47
322,0,7/29/2017,0,2017,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,746.91134,1001.63578,258.39,1626.85,0.35699,0.54313,1037.04,-0.04678,5.3475,-1100.78,1056.22,385.56,-60.29,-445.85
323,0,7/30/2017,0,2017,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,747.81236,1026.70761,258.39,1626.85,0.35764,0.56145,1385.33,1.15449,12.07822222,-1100.78,1056.22,348.29,175.36,-172.93
324,0,7/31/2017,0,2017,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,749.7861,630.43957,258.39,1626.85,0.35909,0.27187,603.47,2.23255,2.890666667,-1100.78,1056.22,-781.86,-2.1,779.76
325,0,8/1/2017,0,2017,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,749.33451,593.17804,258.39,1626.85,0.35876,0.24465,465.52,-0.19498,5.650888889,-1100.78,1056.22,-137.95,-109.31,28.64
326,0,8/2/2017,0,2017,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,748.46123,601.65739,258.39,1626.85,0.35812,0.25084,489.55,-0.62015,7.666222222,-1100.78,1056.22,24.03,-86.92,-110.95
327,0,8/3/2017,0,2017,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,747.66702,643.43152,258.39,1626.85,0.35754,0.28137,568.69,-0.54431,6.437777778,-1100.78,1056.22,79.14,-216,-295.14
328,0,8/4/2017,0,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,747.11969,736.86696,258.39,1626.85,0.35714,0.34965,664.5,-0.29988,2.456666667,-1100.78,1056.22,95.81,13.02,-82.79
329,0,8/5/2017,0,2017,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,746.8678,1002.40544,258.39,1626.85,0.35695,0.54369,1077.67,-0.00596,3.888888889,-1100.78,1056.22,413.17,40.63,-372.54
330,0,8/6/2017,0,2017,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,747.87328,1034.33787,258.39,1626.85,0.35769,0.56702,1129.08,1.25372,15.62782609,-1100.78,1056.22,51.41,-256.25,-307.66
331,0,8/7/2017,0,2017,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,749.02845,629.86574,258.39,1626.85,0.35853,0.27146,827.18,1.40617,2.782173913,-1100.78,1056.22,-301.9,223.71,525.61
332,0,8/8/2017,0,2017,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,749.26456,590.46191,258.39,1626.85,0.35871,0.24266,952.46,0.48706,3.15173913,-1100.78,1056.22,125.28,486.94,361.66
333,0,8/9/2017,0,2017,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,749.8766,599.27213,258.39,1626.85,0.35915,0.2491,683.76,0.86408,8.021956522,-1100.78,1056.22,-268.7,194.21,462.91
334,0,8/10/2017,0,2017,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,749.67805,641.84128,258.39,1626.85,0.35901,0.28021,971.74,0.05214,1.602173913,-1100.78,1056.22,287.98,403.05,115.07
335,0,8/11/2017,0,2017,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,750.3429,735.32723,258.39,1626.85,0.35949,0.34852,910.75,0.91679,2.686304348,-1100.78,1056.22,-60.99,246.25,307.24
336,0,8/12/2017,0,2017,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,750.82173,1004.00681,258.39,1626.85,0.35984,0.54486,1206.39,0.73144,4.687608696,-1100.78,1056.22,295.64,128.72,-166.92
337,0,8/13/2017,0,2017,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,752.17759,1036.31167,258.39,1626.85,0.36083,0.56847,977.18,1.61176,9.843191489,-1100.78,1056.22,-229.21,-151.9,77.31
338,0,8/14/2017,0,2017,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,752.84525,633.97646,258.39,1626.85,0.36132,0.27446,719.07,0.92479,7.482765957,-1100.78,1056.22,-258.11,-108.11,150
339,0,8/15/2017,0,2017,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,752.74533,598.00354,258.39,1626.85,0.36125,0.24817,784.95,0.15614,13.44510638,-1100.78,1056.22,65.88,-167.51,-233.39
340,0,8/16/2017,0,2017,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,752.84032,601.03229,258.39,1626.85,0.36132,0.25039,582.35,0.35059,2.134255319,-1100.78,1056.22,-202.6,-101.41,101.19
341,0,8/17/2017,0,2017,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,752.33888,648.71417,258.39,1626.85,0.36095,0.28523,543.6,-0.24808,10.14361702,-1100.78,1056.22,-38.75,-428.14,-389.39
342,0,8/18/2017,0,2017,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,751.72674,738.98188,258.39,1626.85,0.36051,0.35119,955.89,-0.36132,7.868510638,-1100.78,1056.22,412.29,45.14,-367.15
343,0,8/19/2017,0,2017,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,752.32371,1008.22313,258.39,1626.85,0.36094,0.54794,1436.41,0.8488,7.326595745,-1100.78,1056.22,480.52,230.02,-250.5
344,0,8/20/2017,0,2017,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,754.31813,1035.1049,258.39,1626.85,0.3624,0.56758,1198.87,2.25135,6.473541667,-1100.78,1056.22,-237.54,221.69,459.23
345,0,8/21/2017,0,2017,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,755.61044,635.71306,258.39,1626.85,0.36334,0.27573,533.03,1.55224,5.074583333,-1100.78,1056.22,-665.84,-186.04,479.8
346,0,8/22/2017,0,2017,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,754.96528,601.81878,258.39,1626.85,0.36287,0.25096,455.6,-0.38785,9.675208333,-1100.78,1056.22,-77.43,-329.35,-251.92
347,0,8/23/2017,0,2017,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,754.10006,600.65102,258.39,1626.85,0.36224,0.25011,553.15,-0.61116,-2.131041667,-1100.78,1056.22,97.55,-29.2,-126.75
348,0,8/24/2017,0,2017,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,753.52095,646.56898,258.39,1626.85,0.36182,0.28366,578.69,-0.32746,1.012708333,-1100.78,1056.22,25.54,35.09,9.55
349,0,8/25/2017,0,2017,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,753.01856,743.40857,258.39,1626.85,0.36145,0.35443,917.21,-0.25291,8.645,-1100.78,1056.22,338.52,-38.68,-377.2
350,0,8/26/2017,0,2017,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,753.48903,1016.96163,258.39,1626.85,0.36179,0.55433,1433.54,0.72057,11.96604167,-1100.78,1056.22,516.33,-2.87,-519.2
351,0,8/27/2017,0,2017,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,755.43203,1038.3802,258.39,1626.85,0.36321,0.56998,1266.48,2.19797,10.86571429,-1100.78,1056.22,-167.06,67.61,234.67
352,0,8/28/2017,0,2017,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,756.88801,633.6594,258.39,1626.85,0.36428,0.27423,459.39,1.71437,1.174285714,-1100.78,1056.22,-807.09,-73.64,733.45
353,0,8/29/2017,0,2017,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,756.04284,598.8944,258.39,1626.85,0.36366,0.24882,556.24,-0.58991,2.756326531,-1100.78,1056.22,96.85,100.64,3.79
354,0,8/30/2017,0,2017,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,755.47683,599.701,258.39,1626.85,0.36325,0.24941,571.51,-0.3131,-0.096734694,-1100.78,1056.22,15.27,18.36,3.09
355,0,8/31/2017,0,2017,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,754.95715,645.2114,258.39,1626.85,0.36287,0.28267,713.22,-0.26895,1.708163265,-1100.78,1056.22,141.71,134.53,-7.18
356,0,9/1/2017,0,2017,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,754.83958,746.8846,258.39,1626.85,0.36278,0.35697,684.12,0.13212,7.679183673,-1100.78,1056.22,-29.1,-233.09,-203.99
357,0,9/2/2017,0,2017,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,754.64093,1025.2932,258.39,1626.85,0.36263,0.56041,726.35,0.04977,11.66326531,-1100.78,1056.22,42.23,-707.19,-749.42
358,0,9/3/2017,0,2017,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,754.56168,1042.85275,258.39,1626.85,0.36258,0.57324,1035.13,0.16826,12.0006,-1100.78,1056.22,308.78,-231.35,-540.13
359,0,9/4/2017,0,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,755.34539,630.24235,258.39,1626.85,0.36315,0.27173,1204.37,1.03272,-0.322,-1100.78,1056.22,169.24,744.98,575.74
360,0,9/5/2017,0,2017,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,756.59616,598.05804,258.39,1626.85,0.36406,0.24821,395.94,1.50257,4.714,-1100.78,1056.22,-808.43,-160.3,648.13
361,0,9/6/2017,0,2017,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,755.59433,599.14824,258.39,1626.85,0.36333,0.24901,522.28,-0.75351,0.2106,-1100.78,1056.22,126.34,-49.23,-175.57
362,0,9/7/2017,0,2017,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,754.94803,646.5449,258.39,1626.85,0.36286,0.28364,619.85,-0.40047,4.3646,-1100.78,1056.22,97.57,-93.37,-190.94
363,0,9/8/2017,0,2017,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,754.57483,745.65392,258.39,1626.85,0.36259,0.35607,945.11,-0.12909,2.8638,-1100.78,1056.22,325.26,260.99,-64.27
364,0,9/9/2017,0,2017,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,755.09972,1019.43157,258.39,1626.85,0.36297,0.55613,1021.44,0.76978,-2.7138,-1100.78,1056.22,76.33,295.09,218.76
365,0,9/10/2017,0,2017,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,755.83143,1042.70423,258.39,1626.85,0.3635,0.57314,1189.04,0.97793,7.229019608,-1100.78,1056.22,167.6,153.91,-13.69
366,0,9/11/2017,0,2017,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,757.0183,641.28327,258.39,1626.85,0.36437,0.2798,654.25,1.43569,14.29176471,-1100.78,1056.22,-534.79,-550.12,-15.33
367,0,9/12/2017,0,2017,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,756.73751,594.17115,258.39,1626.85,0.36417,0.24537,322.43,-0.03342,1.478431373,-1100.78,1056.22,-331.82,-73.51,258.31
368,0,9/13/2017,0,2017,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,755.55411,597.67,258.39,1626.85,0.3633,0.24793,574.38,-0.93995,2.68372549,-1100.78,1056.22,251.95,52.1,-199.85
369,0,9/14/2017,0,2017,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,755.06179,646.03154,258.39,1626.85,0.36294,0.28327,503.6,-0.25087,2.448235294,-1100.78,1056.22,-70.78,-116.25,-45.47
370,0,9/15/2017,0,2017,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,754.38033,749.48962,258.39,1626.85,0.36244,0.35887,865.87,-0.44253,7.925098039,-1100.78,1056.22,362.27,-79.24,-441.51
371,0,9/16/2017,0,2017,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,754.68165,1019.47019,258.39,1626.85,0.36266,0.55616,1010.82,0.54043,3.125490196,-1100.78,1056.22,144.95,-10.62,-155.57
372,0,9/17/2017,0,2017,17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,755.37205,1045.46528,258.39,1626.85,0.36317,0.57515,1302.56,0.93073,10.04980769,-1100.78,1056.22,291.74,113.52,-178.22
373,0,9/18/2017,0,2017,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,756.84298,641.52792,258.39,1626.85,0.36424,0.27998,608.67,1.71458,3.437692308,-1100.78,1056.22,-693.89,-45.58,648.31
374,0,9/19/2017,0,2017,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,756.44574,589.04396,258.39,1626.85,0.36395,0.24162,586.17,-0.15532,0.036346154,-1100.78,1056.22,-22.5,263.74,286.24
375,0,9/20/2017,0,2017,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,755.99045,597.23057,258.39,1626.85,0.36362,0.24761,756.86,-0.21523,7.477307692,-1100.78,1056.22,170.69,182.48,11.79
376,0,9/21/2017,0,2017,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,755.99277,643.34415,258.39,1626.85,0.36362,0.2813,744.05,0.24174,0.165576923,-1100.78,1056.22,-12.81,240.45,253.26
377,0,9/22/2017,0,2017,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,755.96101,751.68547,258.39,1626.85,0.3636,0.36047,759.89,0.20693,6.248846154,-1100.78,1056.22,15.84,-105.98,-121.82
